dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	18	Trzydniowa kampania komunikacyjna 17–18.05	okres-11-trzydniowa-kampania	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-11-trzydniowa-kampania
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	19	okres 12 od 24.05 do 30.05	okres-12	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-12
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	20	27.05 — największy pakiet uderzeń głębokich w wojnie	okres-12-pakiet-2705	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-12-pakiet-2705
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	21	Statystyki maja — Naczelny Dowódca ZSU (gen. Syrski)	statystyki-maja-syrski	OK	https://maciektora-hue.github.io/rosja/lista-celow/#statystyki-maja-syrski
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	22	okres 13 od 31.05 do 06.06	okres-13	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-13
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	23	03.06 — uderzenie w dniu otwarcia SPIEF	okres-13-spief	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-13-spief
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	24	okres 14 od 07.06 do 13.06	okres-14	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-14
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	25	okres 15 od 14.06 do 20.06	okres-15	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-15
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	26	okres 16 od 21.06 (w toku)	okres-16	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-16
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H1	1	1	lipiec 2026. przejscie na hurt	tytul	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#tytul
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	2	I. Skala hurtu	skala-hurtu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#skala-hurtu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	3	1. Przerób — dno dwudziestolecia	przerob-dno-dwudziestolecia	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#przerob-dno-dwudziestolecia
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	4	2. Tempo uderzeń	tempo-uderzen	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#tempo-uderzen
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	5	"o „przerwie"", której nie było"	dygresja-o-lulu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dygresja-o-lulu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	6	3. Zasięg kryzysu po stronie rosyjskiej	zasieg-kryzysu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#zasieg-kryzysu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	7	"4. Co znaczy „hurt"""	co-znaczy-hurt	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-znaczy-hurt
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	8	II. Marketplace jako cel	marketplace-jako-cel	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#marketplace-jako-cel
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	9	1. Kampania Wildberries	kampania-wildberries	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kampania-wildberries
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	10	o ewakuacji, której nie było	dygresja-ewakuacja	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dygresja-ewakuacja
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	11	2. Pierwszy Ozon	pierwszy-ozon	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pierwszy-ozon
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	12	3. Uzasadnienie celu	uzasadnienie-celu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#uzasadnienie-celu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	13	4. Powód, nie pretekst — i przypieczętowanie przez UE	powod-nie-pretekst	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#powod-nie-pretekst
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	14	Co mogła zrobić Unia	co-mogla-zrobic-ue	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-mogla-zrobic-ue
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	15	5. Efekt finansowy i przerzucenie ryzyka	efekt-finansowy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#efekt-finansowy
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	16	III. Milczenie strategiczne Zachodu	milczenie-strategiczne	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#milczenie-strategiczne
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	17	1. Luka między wiedzą a mową	luka-miedzy-wiedza-a-mowa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#luka-miedzy-wiedza-a-mowa
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	18	2. Słowo urzędującego to zobowiązanie, nie opinia	slowo-jako-zobowiazanie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#slowo-jako-zobowiazanie
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	19	3. Pytanie, którego nikt nie chce usłyszeć	pytanie-ktorego-nikt-nie-chce	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pytanie-ktorego-nikt-nie-chce
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	20	o cenie ropy	dygresja-cena-ropy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dygresja-cena-ropy
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	21	4. Asymetria kosztu pomyłki	koszt-pomylki	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#koszt-pomylki
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	22	5. Emeryci mówią — test kontrolny	emeryci-mowia	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#emeryci-mowia
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	23	6. Media też — inny mechanizm, ten sam skutek	media-tez	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#media-tez
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	24	7. Błąd ramy porównawczej	blad-ramy-porownawczej	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#blad-ramy-porownawczej
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	25	8. Kto może zobaczyć, że król jest nagi	kto-moze-zobaczyc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kto-moze-zobaczyc
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	26	IV. Budanow i Zełenski — zmiana języka	budanow-zelenski	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#budanow-zelenski
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	27	1. Awans, który sam jest tezą	awans-ktory-jest-teza	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#awans-ktory-jest-teza
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	28	2. Od przetrwania do terminu	od-przetrwania-do-terminu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#od-przetrwania-do-terminu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	29	3. Doktryna maksymalizacji eskalacji	doktryna-maksymalizacji	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#doktryna-maksymalizacji
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	30	4. Dosłowność jako narzędzie	doslownosc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#doslownosc
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	31	5. Rejestr mnicha-wojownika	rejestr-mnicha	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#rejestr-mnicha
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	32	Ta sama brakująca warstwa	ta-sama-warstwa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#ta-sama-warstwa
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	33	Nawiązanie: gramatyka Budanowa	gramatyka-budanowa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#gramatyka-budanowa
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	34	6. Co mówią, a czego nadal nie	co-mowia-a-czego-nie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-mowia-a-czego-nie
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	35	V. Kasparow — stała odniesienia	kasparow	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kasparow
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	36	1. Dwadzieścia lat tej samej tezy	dwadziescia-lat-tej-samej-tezy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dwadziescia-lat-tej-samej-tezy
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	37	2. Trzy rzeczy, których nie mówi nikt inny	trzy-rzeczy-ktorych-nikt-nie-mowi	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#trzy-rzeczy-ktorych-nikt-nie-mowi
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	38	Po pierwsze: Rosja się rozpadnie	teza-rozpadnie-sie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-rozpadnie-sie
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	39	Po drugie: Rosja powinna się rozpaść	teza-powinna-sie-rozpasc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-powinna-sie-rozpasc
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	40	Po trzecie: na tej wojnie zarabiają Chiny, i właściwie nikt inny	teza-chiny-zyskuja	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-chiny-zyskuja
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H4	4	41	I wniosek, który wynika z trzech powyższych: to nic strasznego	teza-nic-strasznego	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#teza-nic-strasznego
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	42	3. Dlaczego teraz brzmi inaczej	dlaczego-teraz-brzmi-inaczej	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dlaczego-teraz-brzmi-inaczej
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	43	4. Trzy głosy, jeden model	trzy-glosy-jeden-model	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#trzy-glosy-jeden-model
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	44	VI. Jak niewinnie zaczął się hurt	geneza-hurtu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#geneza-hurtu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	45	1. Drabina zaczęła się wcześniej	drabina-zaczela-sie-wczesniej	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#drabina-zaczela-sie-wczesniej
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	46	2. Dwa motory w jednym kierunku	dwa-motory	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dwa-motory
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	47	3. Drabina lipcowa, dzień po dniu	drabina-lipcowa	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#drabina-lipcowa
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	48	4. Odpowiedź podwójna — realna i wizerunkowa	odpowiedz-podwojna	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#odpowiedz-podwojna
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	49	5. Pewność następnego kroku	pewnosc-nastepnego-kroku	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pewnosc-nastepnego-kroku
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	50	6. Przypadkowa trwałość	przypadkowa-trwalosc	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#przypadkowa-trwalosc
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	51	VII. Inwersja historyczna	inwersja-historyczna	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#inwersja-historyczna
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	52	1. Czym Rosja wygrywała wojny	czym-rosja-wygrywala	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#czym-rosja-wygrywala
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	53	2. Amputacja własnego mięśnia	amputacja	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#amputacja
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	54	3. Co z tego wynika dla tej wojny	co-z-tego-wynika	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-z-tego-wynika
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	55	VIII. Prognoza dogania rzeczywistość	prognoza-dogania	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#prognoza-dogania
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	56	1. Co napisano w marcu	co-napisano-w-marcu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-napisano-w-marcu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	57	2. Co dopisano w czerwcu	co-dopisano-w-czerwcu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-dopisano-w-czerwcu
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	58	3. Co mówią teraz Zełenski i Budanow	co-mowia-teraz	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-mowia-teraz
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	59	4. Czego wcześniej w obiegu nie było	czego-nie-bylo-w-obiegu	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#czego-nie-bylo-w-obiegu
